2024-05-23 02:08:16,697: root: INFO: Current backtesting datetime 2022-01-24 08:30:00-05:00
2024-05-23 02:08:16,698: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,699: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,701: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-23 02:08:16,701: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:16,701: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,702: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,702: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:16,702: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,703: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,705: root: INFO: Current backtesting datetime 2022-01-24 09:30:00-05:00
2024-05-23 02:08:16,705: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-23 02:08:16,708: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:16[0m
2024-05-23 02:08:16,709: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:16,710: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,118: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:17[0m
2024-05-23 02:08:17,119: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:17,119: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,120: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,121: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:17,121: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,122: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,123: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-23 02:08:17,124: root: INFO: Current backtesting datetime 2022-01-24 16:00:00-05:00
2024-05-23 02:08:17,125: root: INFO: Current backtesting datetime 2022-01-25 09:30:00-05:00
2024-05-23 02:08:17,127: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-23 02:08:17[0m
2024-05-23 02:08:17,128: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,130: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,743: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-23 02:08:17[0m
2024-05-23 02:08:17,743: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
2024-05-23 02:08:17,744: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,745: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-23 02:08:17,745: asyncio: INFO: [MLTrader] Getting historical prices for SPY, 1 bars, 
